Timing is on.
 brand_id |                       brand                        | t_hour | t_minute | ext_price 
  2003001 | exportiimporto #1                                  |      7 |       21 |   1230.90
  2001002 | amalgimporto #2                                    |     19 |        3 |   1230.76
  7009005 | maxibrand #5                                       |     17 |       24 |   1230.18
  5004002 | edu packscholar #2                                 |     17 |       23 |   1230.12
 10003004 | exportiunivamalg #4                                |     19 |       27 |   1228.92
  5001002 | amalgscholar #2                                    |     18 |       48 |   1228.44
  3003002 | exportiexporti #2                                  |      6 |       36 |   1227.60
  4003001 | exportiedu pack #1                                 |     17 |       42 |   1223.32
  8007005 | brandnameless #5                                   |     19 |       24 |   1223.17
  1001001 | amalgamalg #1                                      |     17 |       40 |   1222.29
  2004002 | edu packimporto #2                                 |      9 |       39 |   1221.29
  2004002 | edu packimporto #2                                 |     17 |       24 |   1220.59
  1004001 | edu packamalg #1                                   |     17 |       30 |   1219.52
  8012005 | importomaxi #5                                     |      8 |       20 |   1215.24
  7007010 | brandbrand #10                                     |     18 |       45 |   1213.26
  1002002 | importoamalg #2                                    |     19 |        1 |   1213.00
  8011009 | amalgmaxi #9                                       |      9 |       42 |   1212.13
 10015012 | scholaramalgamalg #12                              |      9 |        7 |   1211.49
  4002001 | importoedu pack #1                                 |     18 |       30 |   1209.75
  7011001 | amalgnameless #1                                   |     18 |       57 |   1207.36
  7010008 | univnameless #8                                    |     18 |       32 |   1207.04
 10002011 | importounivamalg #11                               |     18 |       33 |   1205.10
  5001001 | amalgscholar #1                                    |     17 |        0 |   1203.96
 10009009 | maxiunivamalg #9                                   |     17 |       33 |   1203.36
  9011008 | amalgunivamalg #8                                  |     19 |       20 |   1200.61
  7016001 | corpnameless #1                                    |     18 |        0 |   1200.00
  9015009 | scholarunivamalg #9                                |      8 |       52 |   1199.55
  5003001 | exportischolar #1                                  |      9 |       33 |   1199.28
  6003007 | exporticorp #7                                     |     19 |       21 |   1197.27
  3001001 | amalgexporti #1                                    |      9 |       40 |   1194.74
 10011014 | amalgamalgamalg #14                                |      7 |       52 |   1191.40
  4001001 | amalgedu pack #1                                   |     17 |       13 |   1191.38
  1003002 | exportiamalg #2                                    |     17 |       20 |   1191.11
 10011014 | amalgamalgamalg #14                                |      8 |       37 |   1190.16
  6005001 | scholarcorp #1                                     |      9 |       50 |   1188.51
  6012002 | importobrand #2                                    |      9 |        8 |   1188.00
  5004001 | edu packscholar #1                                 |     19 |       48 |   1187.88
